sample_idx,time_s,signal_v,ipg_est_mv
36720,71.718750,-0.48111148,-0.481111
36721,71.720703,-0.44844864,-0.448449
36722,71.722656,-0.48238438,-0.482384
36723,71.724609,-0.52575213,-0.525752
36724,71.726562,-0.50179077,-0.501791
36725,71.728516,-0.47732319,-0.477323
36726,71.730469,-0.45678438,-0.456784
36727,71.732422,-0.48145118,-0.481451
36728,71.734375,-0.45070670,-0.450707
36729,71.736328,-0.46132660,-0.461327
36730,71.738281,-0.45637153,-0.456372
36731,71.740234,-0.45732303,-0.457323
36732,71.742188,-0.43565647,-0.435656
36733,71.744141,-0.45004591,-0.450046
36734,71.746094,-0.44832039,-0.448320
36735,71.748047,-0.43578454,-0.435785
36736,71.750000,-0.43689222,-0.436892
36737,71.751953,-0.43570157,-0.435702
36738,71.753906,-0.48018984,-0.480190
36739,71.755859,-0.48053122,-0.480531
36740,71.757812,-0.47335746,-0.473357
36741,71.759766,-0.47823390,-0.478234
36742,71.761719,-0.50182096,-0.501821
36743,71.763672,-0.50103440,-0.501034
36744,71.765625,-0.50469877,-0.504699
36745,71.767578,-0.52235344,-0.522353
36746,71.769531,-0.55569610,-0.555696
36747,71.771484,-0.52546079,-0.525461
36748,71.773438,-0.49670582,-0.496706
36749,71.775391,-0.49302172,-0.493022
36750,71.777344,-0.45985123,-0.459851
36751,71.779297,-0.45700950,-0.457010
36752,71.781250,-0.47530132,-0.475301
36753,71.783203,-0.47153958,-0.471540
36754,71.785156,-0.46400916,-0.464009
36755,71.787109,-0.47859689,-0.478597
36756,71.789062,-0.48254621,-0.482546
36757,71.791016,-0.49626086,-0.496261
36758,71.792969,-0.46705235,-0.467052
36759,71.794922,-0.40659212,-0.406592
36760,71.796875,-0.40506271,-0.405063
36761,71.798828,-0.41536039,-0.415360
36762,71.800781,-0.43851370,-0.438514
36763,71.802734,-0.40695611,-0.406956
36764,71.804688,-0.39143058,-0.391431
36765,71.806641,-0.40095447,-0.400954
36766,71.808594,-0.36794099,-0.367941
36767,71.810547,-0.36784762,-0.367848
36768,71.812500,-0.36529757,-0.365298
36769,71.814453,-0.34435612,-0.344356
36770,71.816406,-0.37118859,-0.371189
36771,71.818359,-0.41878956,-0.418790
36772,71.820312,-0.41240544,-0.412405
36773,71.822266,-0.45307787,-0.453078
36774,71.824219,-0.44864411,-0.448644
36775,71.826172,-0.43521789,-0.435218
36776,71.828125,-0.46714750,-0.467148
36777,71.830078,-0.47632443,-0.476324
36778,71.832031,-0.48166160,-0.481662
36779,71.833984,-0.46734784,-0.467348
36780,71.835938,-0.45302539,-0.453025
36781,71.837891,-0.48173540,-0.481735
36782,71.839844,-0.44624786,-0.446248
36783,71.841797,-0.43587818,-0.435878
36784,71.843750,-0.43581672,-0.435817
36785,71.845703,-0.38841366,-0.388414
36786,71.847656,-0.42845027,-0.428450
36787,71.849609,-0.46532113,-0.465321
36788,71.851562,-0.48083871,-0.480839
36789,71.853516,-0.45976557,-0.459766
36790,71.855469,-0.48562164,-0.485622
36791,71.857422,-0.48861751,-0.488618
36792,71.859375,-0.47069486,-0.470695
36793,71.861328,-0.50491927,-0.504919
36794,71.863281,-0.49308954,-0.493090
36795,71.865234,-0.46762564,-0.467626
36796,71.867188,-0.43065867,-0.430659
36797,71.869141,-0.48731815,-0.487318
36798,71.871094,-0.47784600,-0.477846
36799,71.873047,-0.47480379,-0.474804
36800,71.875000,-0.44127321,-0.441273
36801,71.876953,-0.41763196,-0.417632
36802,71.878906,-0.45639022,-0.456390
36803,71.880859,-0.45048199,-0.450482
36804,71.882812,-0.43111182,-0.431112
36805,71.884766,-0.41743778,-0.417438
36806,71.886719,-0.39704915,-0.397049
36807,71.888672,-0.41655277,-0.416553
36808,71.890625,-0.41923862,-0.419239
36809,71.892578,-0.46015718,-0.460157
36810,71.894531,-0.46183722,-0.461837
36811,71.896484,-0.47443750,-0.474437
36812,71.898438,-0.47286773,-0.472868
36813,71.900391,-0.47707686,-0.477077
36814,71.902344,-0.51182426,-0.511824
36815,71.904297,-0.52469209,-0.524692
36816,71.906250,-0.54321054,-0.543211
36817,71.908203,-0.58868775,-0.588688
36818,71.910156,-0.56574037,-0.565740
36819,71.912109,-0.52260198,-0.522602
36820,71.914062,-0.51539957,-0.515400
36821,71.916016,-0.51011514,-0.510115
36822,71.917969,-0.50830099,-0.508301
36823,71.919922,-0.53338325,-0.533383
36824,71.921875,-0.54135364,-0.541354
36825,71.923828,-0.50253661,-0.502537
36826,71.925781,-0.50058525,-0.500585
36827,71.927734,-0.47457019,-0.474570
36828,71.929688,-0.49780572,-0.497806
36829,71.931641,-0.52504810,-0.525048
36830,71.933594,-0.50145220,-0.501452
36831,71.935547,-0.46542490,-0.465425
36832,71.937500,-0.46324351,-0.463244
36833,71.939453,-0.47586032,-0.475860
36834,71.941406,-0.48352665,-0.483527
36835,71.943359,-0.48908788,-0.489088
36836,71.945312,-0.47122976,-0.471230
36837,71.947266,-0.48676997,-0.486770
36838,71.949219,-0.47796020,-0.477960
36839,71.951172,-0.47347765,-0.473478
36840,71.953125,-0.52606536,-0.526065
36841,71.955078,-0.56237330,-0.562373
36842,71.957031,-0.57890937,-0.578909
36843,71.958984,-0.56854462,-0.568545
36844,71.960938,-0.59411695,-0.594117
36845,71.962891,-0.64338131,-0.643381
36846,71.964844,-0.59165517,-0.591655
36847,71.966797,-0.59445206,-0.594452
36848,71.968750,-0.56628314,-0.566283
36849,71.970703,-0.53830350,-0.538303
36850,71.972656,-0.52665495,-0.526655
36851,71.974609,-0.49810929,-0.498109
36852,71.976562,-0.51810320,-0.518103
36853,71.978516,-0.54649813,-0.546498
36854,71.980469,-0.52201580,-0.522016
36855,71.982422,-0.48639926,-0.486399
36856,71.984375,-0.51930933,-0.519309
36857,71.986328,-0.51105570,-0.511056
36858,71.988281,-0.50708128,-0.507081
36859,71.990234,-0.51860343,-0.518603
36860,71.992188,-0.53402925,-0.534029
36861,71.994141,-0.56243606,-0.562436
36862,71.996094,-0.56612594,-0.566126
36863,71.998047,-0.57307655,-0.573077
36864,72.000000,-0.58678114,-0.586781
36865,72.001953,-0.61786563,-0.617866
36866,72.003906,-0.65395270,-0.653953
36867,72.005859,-0.64795345,-0.647953
36868,72.007812,-0.63504288,-0.635043
36869,72.009766,-0.63922914,-0.639229
36870,72.011719,-0.57970564,-0.579706
36871,72.013672,-0.56244528,-0.562445
36872,72.015625,-0.54163226,-0.541632
36873,72.017578,-0.54183753,-0.541838
36874,72.019531,-0.54792740,-0.547927
36875,72.021484,-0.55228776,-0.552288
36876,72.023438,-0.58306867,-0.583069
36877,72.025391,-0.58277483,-0.582775
36878,72.027344,-0.57879111,-0.578791
36879,72.029297,-0.60115855,-0.601159
36880,72.031250,-0.55684460,-0.556845
36881,72.033203,-0.56334708,-0.563347
36882,72.035156,-0.54324727,-0.543247
36883,72.037109,-0.52613363,-0.526134
36884,72.039062,-0.55936306,-0.559363
36885,72.041016,-0.56945209,-0.569452
36886,72.042969,-0.59503471,-0.595035
36887,72.044922,-0.59459952,-0.594600
36888,72.046875,-0.62213534,-0.622135
36889,72.048828,-0.63835353,-0.638354
36890,72.050781,-0.67168873,-0.671689
36891,72.052734,-0.70173179,-0.701732
36892,72.054688,-0.67537391,-0.675374
36893,72.056641,-0.69680810,-0.696808
36894,72.058594,-0.68242162,-0.682422
36895,72.060547,-0.67358012,-0.673580
36896,72.062500,-0.66148237,-0.661482
36897,72.064453,-0.65319185,-0.653192
36898,72.066406,-0.64799969,-0.648000
36899,72.068359,-0.65194862,-0.651949
36900,72.070312,-0.61284146,-0.612841
36901,72.072266,-0.58877540,-0.588775
36902,72.074219,-0.58376672,-0.583767
36903,72.076172,-0.54302513,-0.543025
36904,72.078125,-0.55942369,-0.559424
36905,72.080078,-0.55031188,-0.550312
36906,72.082031,-0.52676785,-0.526768
36907,72.083984,-0.53057118,-0.530571
36908,72.085938,-0.54896055,-0.548961
36909,72.087891,-0.55640256,-0.556403
36910,72.089844,-0.54596144,-0.545961
36911,72.091797,-0.59989735,-0.599897
36912,72.093750,-0.57287496,-0.572875
36913,72.095703,-0.55895464,-0.558955
36914,72.097656,-0.60729750,-0.607297
36915,72.099609,-0.66120231,-0.661202
36916,72.101562,-0.66907346,-0.669073
36917,72.103516,-0.68048397,-0.680484
36918,72.105469,-0.67926375,-0.679264
36919,72.107422,-0.68639234,-0.686392
36920,72.109375,-0.65895234,-0.658952
36921,72.111328,-0.66457878,-0.664579
36922,72.113281,-0.66428937,-0.664289
36923,72.115234,-0.66562993,-0.665630
36924,72.117188,-0.66266253,-0.662663
36925,72.119141,-0.61134068,-0.611341
36926,72.121094,-0.58611379,-0.586114
36927,72.123047,-0.57687731,-0.576877
36928,72.125000,-0.59910002,-0.599100
36929,72.126953,-0.58932325,-0.589323
36930,72.128906,-0.57081023,-0.570810
36931,72.130859,-0.57374758,-0.573748
36932,72.132812,-0.56146381,-0.561464
36933,72.134766,-0.56847841,-0.568478
36934,72.136719,-0.51837917,-0.518379
36935,72.138672,-0.50547903,-0.505479
36936,72.140625,-0.53767280,-0.537673
36937,72.142578,-0.49360426,-0.493604
36938,72.144531,-0.52102930,-0.521029
36939,72.146484,-0.52786256,-0.527863
36940,72.148438,-0.49801325,-0.498013
36941,72.150391,-0.49543273,-0.495433
36942,72.152344,-0.51166570,-0.511666
36943,72.154297,-0.51495525,-0.514955
36944,72.156250,-0.52384177,-0.523842
36945,72.158203,-0.57081467,-0.570815
36946,72.160156,-0.58811842,-0.588118
36947,72.162109,-0.58107792,-0.581078
36948,72.164062,-0.59205581,-0.592056
36949,72.166016,-0.57281981,-0.572820
36950,72.167969,-0.54900819,-0.549008
36951,72.169922,-0.48382272,-0.483823
36952,72.171875,-0.46022021,-0.460220
36953,72.173828,-0.45359493,-0.453595
36954,72.175781,-0.47574723,-0.475747
36955,72.177734,-0.45952666,-0.459527
36956,72.179688,-0.44512249,-0.445122
36957,72.181641,-0.48761929,-0.487619
36958,72.183594,-0.47096949,-0.470969
36959,72.185547,-0.45354104,-0.453541
36960,72.187500,-0.47431181,-0.474312
36961,72.189453,-0.45844287,-0.458443
36962,72.191406,-0.48340701,-0.483407
36963,72.193359,-0.53883772,-0.538838
36964,72.195312,-0.53643238,-0.536432
36965,72.197266,-0.53185113,-0.531851
36966,72.199219,-0.54519005,-0.545190
36967,72.201172,-0.54719180,-0.547192
36968,72.203125,-0.51136963,-0.511370
36969,72.205078,-0.48089150,-0.480892
36970,72.207031,-0.51628257,-0.516283
36971,72.208984,-0.54037455,-0.540375
36972,72.210938,-0.50350582,-0.503506
36973,72.212891,-0.50044420,-0.500444
36974,72.214844,-0.52291860,-0.522919
36975,72.216797,-0.53403093,-0.534031
36976,72.218750,-0.56432435,-0.564324
36977,72.220703,-0.54642685,-0.546427
36978,72.222656,-0.48459129,-0.484591
36979,72.224609,-0.49927395,-0.499274
36980,72.226562,-0.52018406,-0.520184
36981,72.228516,-0.52445602,-0.524456
36982,72.230469,-0.51015760,-0.510158
36983,72.232422,-0.47642247,-0.476422
36984,72.234375,-0.49700900,-0.497009
36985,72.236328,-0.47027099,-0.470271
36986,72.238281,-0.47984795,-0.479848
36987,72.240234,-0.47623402,-0.476234
36988,72.242188,-0.48675133,-0.486751
36989,72.244141,-0.49083719,-0.490837
36990,72.246094,-0.48099901,-0.480999
36991,72.248047,-0.48300151,-0.483002
36992,72.250000,-0.45028094,-0.450281
36993,72.251953,-0.49211843,-0.492118
36994,72.253906,-0.54760022,-0.547600
36995,72.255859,-0.53426875,-0.534269
36996,72.257812,-0.51094582,-0.510946
36997,72.259766,-0.51319614,-0.513196
36998,72.261719,-0.47980308,-0.479803
36999,72.263672,-0.50501830,-0.505018
37000,72.265625,-0.54142966,-0.541430
37001,72.267578,-0.47924922,-0.479249
37002,72.269531,-0.45663746,-0.456637
37003,72.271484,-0.46241120,-0.462411
37004,72.273438,-0.50691882,-0.506919
37005,72.275391,-0.50273228,-0.502732
37006,72.277344,-0.50915629,-0.509156
37007,72.279297,-0.50110741,-0.501107
37008,72.281250,-0.47206053,-0.472061
37009,72.283203,-0.47167870,-0.471679
37010,72.285156,-0.52202541,-0.522025
37011,72.287109,-0.56303027,-0.563030
37012,72.289062,-0.57391106,-0.573911
37013,72.291016,-0.57974757,-0.579748
37014,72.292969,-0.57297906,-0.572979
37015,72.294922,-0.55703931,-0.557039
37016,72.296875,-0.57289529,-0.572895
37017,72.298828,-0.55202374,-0.552024
37018,72.300781,-0.52313630,-0.523136
37019,72.302734,-0.54701235,-0.547012
37020,72.304688,-0.58726034,-0.587260
37021,72.306641,-0.56649903,-0.566499
37022,72.308594,-0.54876767,-0.548768
37023,72.310547,-0.57566202,-0.575662
37024,72.312500,-0.61652776,-0.616528
37025,72.314453,-0.59845774,-0.598458
37026,72.316406,-0.59392613,-0.593926
37027,72.318359,-0.62416759,-0.624168
37028,72.320312,-0.62116799,-0.621168
37029,72.322266,-0.65829301,-0.658293
37030,72.324219,-0.63660644,-0.636606
37031,72.326172,-0.64025760,-0.640258
37032,72.328125,-0.67847404,-0.678474
37033,72.330078,-0.68340813,-0.683408
37034,72.332031,-0.70474294,-0.704743
37035,72.333984,-0.72019807,-0.720198
37036,72.335938,-0.72731491,-0.727315
37037,72.337891,-0.66809190,-0.668092
37038,72.339844,-0.67498839,-0.674988
37039,72.341797,-0.70056818,-0.700568
37040,72.343750,-0.68712548,-0.687125
37041,72.345703,-0.68859846,-0.688598
37042,72.347656,-0.67324547,-0.673245
37043,72.349609,-0.66700906,-0.667009
37044,72.351562,-0.64270167,-0.642702
37045,72.353516,-0.60054797,-0.600548
37046,72.355469,-0.58917975,-0.589180
37047,72.357422,-0.64885091,-0.648851
37048,72.359375,-0.64329301,-0.643293
37049,72.361328,-0.64966020,-0.649660
37050,72.363281,-0.61104942,-0.611049
37051,72.365234,-0.58541070,-0.585411
37052,72.367188,-0.61827379,-0.618274
37053,72.369141,-0.60007817,-0.600078
37054,72.371094,-0.59809916,-0.598099
37055,72.373047,-0.62449017,-0.624490
37056,72.375000,-0.64297036,-0.642970
37057,72.376953,-0.64047600,-0.640476
37058,72.378906,-0.64040487,-0.640405
37059,72.380859,-0.66575123,-0.665751
37060,72.382812,-0.66704830,-0.667048
37061,72.384766,-0.65342454,-0.653425
37062,72.386719,-0.65572687,-0.655727
37063,72.388672,-0.70925714,-0.709257
37064,72.390625,-0.70009935,-0.700099
37065,72.392578,-0.73109017,-0.731090
37066,72.394531,-0.70915635,-0.709156
37067,72.396484,-0.68534852,-0.685349
37068,72.398438,-0.69771098,-0.697711
37069,72.400391,-0.67351355,-0.673514
37070,72.402344,-0.68155752,-0.681558
37071,72.404297,-0.69542643,-0.695426
37072,72.406250,-0.69847923,-0.698479
37073,72.408203,-0.68732729,-0.687327
37074,72.410156,-0.67591065,-0.675911
37075,72.412109,-0.66792603,-0.667926
37076,72.414062,-0.67350934,-0.673509
37077,72.416016,-0.66162917,-0.661629
37078,72.417969,-0.72932897,-0.729329
37079,72.419922,-0.74598115,-0.745981
37080,72.421875,-0.75990119,-0.759901
37081,72.423828,-0.73650371,-0.736504
37082,72.425781,-0.73682543,-0.736825
37083,72.427734,-0.72096408,-0.720964
37084,72.429688,-0.71237991,-0.712380
37085,72.431641,-0.72876880,-0.728769
37086,72.433594,-0.74997816,-0.749978
37087,72.435547,-0.73693362,-0.736934
37088,72.437500,-0.74552860,-0.745529
37089,72.439453,-0.72785083,-0.727851
37090,72.441406,-0.73005485,-0.730055
37091,72.443359,-0.70831274,-0.708313
37092,72.445312,-0.66928494,-0.669285
37093,72.447266,-0.65083982,-0.650840
37094,72.449219,-0.63530915,-0.635309
37095,72.451172,-0.63279960,-0.632800
37096,72.453125,-0.61138320,-0.611383
37097,72.455078,-0.61398041,-0.613980
37098,72.457031,-0.58733911,-0.587339
37099,72.458984,-0.63680114,-0.636801
37100,72.460938,-0.62080230,-0.620802
37101,72.462891,-0.58959012,-0.589590
37102,72.464844,-0.60320412,-0.603204
37103,72.466797,-0.61852516,-0.618525
37104,72.468750,-0.66276991,-0.662770
37105,72.470703,-0.65820681,-0.658207
37106,72.472656,-0.67146615,-0.671466
37107,72.474609,-0.65621467,-0.656215
37108,72.476562,-0.64167662,-0.641677
37109,72.478516,-0.63559760,-0.635598
37110,72.480469,-0.63761529,-0.637615
37111,72.482422,-0.62442072,-0.624421
37112,72.484375,-0.58608856,-0.586089
37113,72.486328,-0.62388360,-0.623884
37114,72.488281,-0.65087718,-0.650877
37115,72.490234,-0.57982036,-0.579820
37116,72.492188,-0.58209087,-0.582091
37117,72.494141,-0.63732935,-0.637329
37118,72.496094,-0.62584595,-0.625846
37119,72.498047,-0.63602055,-0.636021
37120,72.500000,-0.64536249,-0.645362
37121,72.501953,-0.64049623,-0.640496
37122,72.503906,-0.63478248,-0.634782
37123,72.505859,-0.62704156,-0.627042
37124,72.507812,-0.60956377,-0.609564
37125,72.509766,-0.57826947,-0.578269
37126,72.511719,-0.57261365,-0.572614
37127,72.513672,-0.54819722,-0.548197
37128,72.515625,-0.53673493,-0.536735
37129,72.517578,-0.51617292,-0.516173
37130,72.519531,-0.50962547,-0.509625
37131,72.521484,-0.49643787,-0.496438
37132,72.523438,-0.47992002,-0.479920
37133,72.525391,-0.48352951,-0.483530
37134,72.527344,-0.50075572,-0.500756
37135,72.529297,-0.49772577,-0.497726
37136,72.531250,-0.47727113,-0.477271
37137,72.533203,-0.48374984,-0.483750
37138,72.535156,-0.49605207,-0.496052
37139,72.537109,-0.48076323,-0.480763
37140,72.539062,-0.50088919,-0.500889
37141,72.541016,-0.50309958,-0.503100
37142,72.542969,-0.47250706,-0.472507
37143,72.544922,-0.48616027,-0.486160
37144,72.546875,-0.50954520,-0.509545
37145,72.548828,-0.53878692,-0.538787
37146,72.550781,-0.49393495,-0.493935
37147,72.552734,-0.48269076,-0.482691
37148,72.554688,-0.53145296,-0.531453
37149,72.556641,-0.48763066,-0.487631
37150,72.558594,-0.49134745,-0.491347
37151,72.560547,-0.48210498,-0.482105
37152,72.562500,-0.45331990,-0.453320
37153,72.564453,-0.44752052,-0.447521
37154,72.566406,-0.41703351,-0.417034
37155,72.568359,-0.42293949,-0.422939
37156,72.570312,-0.40804473,-0.408045
37157,72.572266,-0.45086999,-0.450870
37158,72.574219,-0.44760104,-0.447601
37159,72.576172,-0.44398641,-0.443986
37160,72.578125,-0.46197295,-0.461973
37161,72.580078,-0.45041081,-0.450411
37162,72.582031,-0.46818944,-0.468189
37163,72.583984,-0.46170148,-0.461701
37164,72.585938,-0.47011642,-0.470116
37165,72.587891,-0.52434745,-0.524347
37166,72.589844,-0.54285732,-0.542857
37167,72.591797,-0.51016762,-0.510168
37168,72.593750,-0.47501236,-0.475012
37169,72.595703,-0.46414613,-0.464146
37170,72.597656,-0.48534998,-0.485350
37171,72.599609,-0.47365985,-0.473660
37172,72.601562,-0.49827937,-0.498279
37173,72.603516,-0.49597408,-0.495974
37174,72.605469,-0.48875016,-0.488750
37175,72.607422,-0.49959818,-0.499598
37176,72.609375,-0.49319036,-0.493190
37177,72.611328,-0.51257354,-0.512574
37178,72.613281,-0.53688167,-0.536882
37179,72.615234,-0.54105068,-0.541051
37180,72.617188,-0.52117731,-0.521177
37181,72.619141,-0.53213213,-0.532132
37182,72.621094,-0.53165571,-0.531656
37183,72.623047,-0.52410308,-0.524103
37184,72.625000,-0.55278406,-0.552784
37185,72.626953,-0.56410922,-0.564109
37186,72.628906,-0.57626686,-0.576267
37187,72.630859,-0.59657673,-0.596577
37188,72.632812,-0.58108309,-0.581083
37189,72.634766,-0.58362855,-0.583629
37190,72.636719,-0.62410650,-0.624106
37191,72.638672,-0.61773970,-0.617740
37192,72.640625,-0.61644711,-0.616447
37193,72.642578,-0.61492815,-0.614928
37194,72.644531,-0.61244414,-0.612444
37195,72.646484,-0.62413492,-0.624135
37196,72.648438,-0.62737704,-0.627377
37197,72.650391,-0.66027835,-0.660278
37198,72.652344,-0.65571586,-0.655716
37199,72.654297,-0.60881538,-0.608815
37200,72.656250,-0.59709533,-0.597095
37201,72.658203,-0.59799871,-0.597999
37202,72.660156,-0.57006905,-0.570069
37203,72.662109,-0.56034767,-0.560348
37204,72.664062,-0.54785796,-0.547858
37205,72.666016,-0.52529938,-0.525299
37206,72.667969,-0.50641250,-0.506412
37207,72.669922,-0.51400824,-0.514008
37208,72.671875,-0.51699008,-0.516990
37209,72.673828,-0.51897995,-0.518980
37210,72.675781,-0.52430311,-0.524303
37211,72.677734,-0.54203604,-0.542036
37212,72.679688,-0.57184610,-0.571846
37213,72.681641,-0.57605598,-0.576056
37214,72.683594,-0.60046234,-0.600462
37215,72.685547,-0.59340935,-0.593409
37216,72.687500,-0.60842085,-0.608421
37217,72.689453,-0.62724028,-0.627240
37218,72.691406,-0.61505494,-0.615055
37219,72.693359,-0.63025830,-0.630258
37220,72.695312,-0.62691015,-0.626910
37221,72.697266,-0.64793819,-0.647938
37222,72.699219,-0.62517390,-0.625174
37223,72.701172,-0.60908814,-0.609088
37224,72.703125,-0.58037202,-0.580372
37225,72.705078,-0.58430117,-0.584301
37226,72.707031,-0.56041347,-0.560413
37227,72.708984,-0.52660163,-0.526602
37228,72.710938,-0.50234084,-0.502341
37229,72.712891,-0.50803977,-0.508040
37230,72.714844,-0.52393537,-0.523935
37231,72.716797,-0.49288589,-0.492886
37232,72.718750,-0.45208586,-0.452086
37233,72.720703,-0.46450667,-0.464507
37234,72.722656,-0.48793418,-0.487934
37235,72.724609,-0.50888785,-0.508888
37236,72.726562,-0.52842270,-0.528423
37237,72.728516,-0.52545309,-0.525453
37238,72.730469,-0.50206336,-0.502063
37239,72.732422,-0.50535218,-0.505352
37240,72.734375,-0.51756307,-0.517563
37241,72.736328,-0.51100773,-0.511008
37242,72.738281,-0.52909788,-0.529098
37243,72.740234,-0.53264892,-0.532649
37244,72.742188,-0.52804753,-0.528048
37245,72.744141,-0.53202845,-0.532028
37246,72.746094,-0.53293425,-0.532934
37247,72.748047,-0.51601455,-0.516015
37248,72.750000,-0.48745598,-0.487456
37249,72.751953,-0.49305741,-0.493057
37250,72.753906,-0.45975318,-0.459753
37251,72.755859,-0.44025049,-0.440250
37252,72.757812,-0.45444112,-0.454441
37253,72.759766,-0.47046072,-0.470461
37254,72.761719,-0.46302457,-0.463025
37255,72.763672,-0.49082614,-0.490826
37256,72.765625,-0.53165786,-0.531658
37257,72.767578,-0.54932613,-0.549326
37258,72.769531,-0.55378853,-0.553789
37259,72.771484,-0.53608605,-0.536086
37260,72.773438,-0.52400255,-0.524003
37261,72.775391,-0.51850183,-0.518502
37262,72.777344,-0.50875727,-0.508757
37263,72.779297,-0.48432227,-0.484322
37264,72.781250,-0.47776547,-0.477765
37265,72.783203,-0.50066147,-0.500661
37266,72.785156,-0.44585800,-0.445858
37267,72.787109,-0.39236528,-0.392365
37268,72.789062,-0.40705222,-0.407052
37269,72.791016,-0.44731343,-0.447313
37270,72.792969,-0.47751986,-0.477520
37271,72.794922,-0.47423176,-0.474232
37272,72.796875,-0.42566847,-0.425668
37273,72.798828,-0.41829297,-0.418293
37274,72.800781,-0.43642485,-0.436425
37275,72.802734,-0.42290983,-0.422910
37276,72.804688,-0.41205712,-0.412057
37277,72.806641,-0.42442044,-0.424420
37278,72.808594,-0.36601592,-0.366016
37279,72.810547,-0.31831106,-0.318311
37280,72.812500,-0.33877352,-0.338774
37281,72.814453,-0.33196185,-0.331962
37282,72.816406,-0.31854177,-0.318542
37283,72.818359,-0.31165432,-0.311654
37284,72.820312,-0.27816080,-0.278161
37285,72.822266,-0.27547940,-0.275479
37286,72.824219,-0.32668385,-0.326684
37287,72.826172,-0.34159567,-0.341596
37288,72.828125,-0.32513257,-0.325133
37289,72.830078,-0.38080395,-0.380804
37290,72.832031,-0.41998582,-0.419986
37291,72.833984,-0.40608049,-0.406080
37292,72.835938,-0.44269368,-0.442694
37293,72.837891,-0.42948165,-0.429482
37294,72.839844,-0.40901315,-0.409013
37295,72.841797,-0.42130234,-0.421302
37296,72.843750,-0.40995906,-0.409959
37297,72.845703,-0.44017126,-0.440171
37298,72.847656,-0.40052873,-0.400529
37299,72.849609,-0.38146278,-0.381463
37300,72.851562,-0.38182226,-0.381822
37301,72.853516,-0.34587256,-0.345873
37302,72.855469,-0.36072129,-0.360721
37303,72.857422,-0.33409158,-0.334092
37304,72.859375,-0.34307552,-0.343076
37305,72.861328,-0.33752402,-0.337524
37306,72.863281,-0.33442420,-0.334424
37307,72.865234,-0.30628518,-0.306285
37308,72.867188,-0.32383547,-0.323835
37309,72.869141,-0.37719520,-0.377195
37310,72.871094,-0.34860023,-0.348600
37311,72.873047,-0.33212453,-0.332125
37312,72.875000,-0.35182402,-0.351824
37313,72.876953,-0.32855250,-0.328553
37314,72.878906,-0.38041528,-0.380415
37315,72.880859,-0.34271466,-0.342715
37316,72.882812,-0.31148265,-0.311483
37317,72.884766,-0.33114411,-0.331144
37318,72.886719,-0.30378682,-0.303787
37319,72.888672,-0.27616613,-0.276166
37320,72.890625,-0.30116013,-0.301160
37321,72.892578,-0.30847287,-0.308473
37322,72.894531,-0.32674851,-0.326749
37323,72.896484,-0.31988894,-0.319889
37324,72.898438,-0.32903582,-0.329036
37325,72.900391,-0.30871306,-0.308713
37326,72.902344,-0.31526693,-0.315267
37327,72.904297,-0.28505794,-0.285058
37328,72.906250,-0.28285279,-0.282853
37329,72.908203,-0.30149038,-0.301490
37330,72.910156,-0.29210817,-0.292108
37331,72.912109,-0.30380297,-0.303803
37332,72.914062,-0.30203319,-0.302033
37333,72.916016,-0.28408131,-0.284081
37334,72.917969,-0.30729156,-0.307292
37335,72.919922,-0.33213002,-0.332130
37336,72.921875,-0.32460591,-0.324606
37337,72.923828,-0.28428482,-0.284285
37338,72.925781,-0.24996621,-0.249966
37339,72.927734,-0.27997607,-0.279976
37340,72.929688,-0.32616056,-0.326161
37341,72.931641,-0.32547771,-0.325478
37342,72.933594,-0.34169363,-0.341694
37343,72.935547,-0.36326750,-0.363268
37344,72.937500,-0.31007981,-0.310080
37345,72.939453,-0.33431628,-0.334316
37346,72.941406,-0.33761021,-0.337610
37347,72.943359,-0.34390124,-0.343901
37348,72.945312,-0.34194513,-0.341945
37349,72.947266,-0.34779900,-0.347799
37350,72.949219,-0.33536536,-0.335365
37351,72.951172,-0.30300121,-0.303001
37352,72.953125,-0.30347088,-0.303471
37353,72.955078,-0.28342513,-0.283425
37354,72.957031,-0.24484994,-0.244850
37355,72.958984,-0.27001790,-0.270018
37356,72.960938,-0.23961581,-0.239616
37357,72.962891,-0.21302432,-0.213024
37358,72.964844,-0.23525391,-0.235254
37359,72.966797,-0.24677601,-0.246776
37360,72.968750,-0.24311277,-0.243113
37361,72.970703,-0.25977134,-0.259771
37362,72.972656,-0.28150722,-0.281507
37363,72.974609,-0.31047967,-0.310480
37364,72.976562,-0.33220348,-0.332203
37365,72.978516,-0.35945930,-0.359459
37366,72.980469,-0.36918076,-0.369181
37367,72.982422,-0.35735630,-0.357356
37368,72.984375,-0.32595950,-0.325959
37369,72.986328,-0.36352615,-0.363526
37370,72.988281,-0.37487600,-0.374876
37371,72.990234,-0.39389874,-0.393899
37372,72.992188,-0.40542409,-0.405424
37373,72.994141,-0.39940147,-0.399401
37374,72.996094,-0.42262623,-0.422626
37375,72.998047,-0.40721726,-0.407217
37376,73.000000,-0.34106665,-0.341067
37377,73.001953,-0.33142010,-0.331420
37378,73.003906,-0.33765156,-0.337652
37379,73.005859,-0.32580583,-0.325806
37380,73.007812,-0.32914409,-0.329144
37381,73.009766,-0.34829949,-0.348299
37382,73.011719,-0.34927526,-0.349275
37383,73.013672,-0.32404903,-0.324049
37384,73.015625,-0.30498139,-0.304981
