sample_idx,time_s,ao_v,ipg_est_mv,source_signal_uv
28948,56.539062,0.06883184,0.068832,6.883184
28949,56.541016,0.00754307,0.007543,0.754307
28950,56.542969,0.00400289,0.004003,0.400289
28951,56.544922,0.01160120,0.011601,1.160120
28952,56.546875,-0.01603092,-0.016031,-1.603092
28953,56.548828,-0.05307930,-0.053079,-5.307930
28954,56.550781,-0.07056128,-0.070561,-7.056128
28955,56.552734,-0.05965434,-0.059654,-5.965434
28956,56.554688,0.00228562,0.002286,0.228562
28957,56.556641,0.02033249,0.020332,2.033249
28958,56.558594,0.01101261,0.011013,1.101261
28959,56.560547,0.01031886,0.010319,1.031886
28960,56.562500,0.01581228,0.015812,1.581228
28961,56.564453,0.09095160,0.090952,9.095160
28962,56.566406,0.10860032,0.108600,10.860032
28963,56.568359,0.12237912,0.122379,12.237912
28964,56.570312,0.08778984,0.087790,8.778984
28965,56.572266,0.10493170,0.104932,10.493170
28966,56.574219,0.08513777,0.085138,8.513777
28967,56.576172,0.08444480,0.084445,8.444480
28968,56.578125,0.04974355,0.049744,4.974355
28969,56.580078,0.06372913,0.063729,6.372913
28970,56.582031,0.05942108,0.059421,5.942108
28971,56.583984,0.01430817,0.014308,1.430817
28972,56.585938,0.01621024,0.016210,1.621024
28973,56.587891,-0.00286208,-0.002862,-0.286208
28974,56.589844,0.03174251,0.031743,3.174251
28975,56.591797,0.04168588,0.041686,4.168588
28976,56.593750,0.06771574,0.067716,6.771574
28977,56.595703,0.07777101,0.077771,7.777101
28978,56.597656,0.03726281,0.037263,3.726281
28979,56.599609,0.04081362,0.040814,4.081362
28980,56.601562,0.04534829,0.045348,4.534829
28981,56.603516,0.06709951,0.067100,6.709951
28982,56.605469,0.10330103,0.103301,10.330103
28983,56.607422,0.07929667,0.079297,7.929667
28984,56.609375,0.06147991,0.061480,6.147991
28985,56.611328,0.02940679,0.029407,2.940679
28986,56.613281,0.03701331,0.037013,3.701331
28987,56.615234,0.04242153,0.042422,4.242153
28988,56.617188,0.04942288,0.049423,4.942288
28989,56.619141,0.02290240,0.022902,2.290240
28990,56.621094,0.06813923,0.068139,6.813923
28991,56.623047,0.07024512,0.070245,7.024512
28992,56.625000,0.12397975,0.123980,12.397975
28993,56.626953,0.09471919,0.094719,9.471919
28994,56.628906,0.13523314,0.135233,13.523314
28995,56.630859,0.13334513,0.133345,13.334513
28996,56.632812,0.10707604,0.107076,10.707604
28997,56.634766,0.11379534,0.113795,11.379534
28998,56.636719,0.10977129,0.109771,10.977129
28999,56.638672,0.12734592,0.127346,12.734592
29000,56.640625,0.16015873,0.160159,16.015873
29001,56.642578,0.14811106,0.148111,14.811106
29002,56.644531,0.10710728,0.107107,10.710728
29003,56.646484,0.13768484,0.137685,13.768484
29004,56.648438,0.12942763,0.129428,12.942763
29005,56.650391,0.10115752,0.101158,10.115752
29006,56.652344,0.10136400,0.101364,10.136400
29007,56.654297,0.09274150,0.092741,9.274150
29008,56.656250,0.09245454,0.092455,9.245454
29009,56.658203,0.08417278,0.084173,8.417278
29010,56.660156,0.06830992,0.068310,6.830992
29011,56.662109,0.03868126,0.038681,3.868126
29012,56.664062,0.03171038,0.031710,3.171038
29013,56.666016,0.03782841,0.037828,3.782841
29014,56.667969,0.02520701,0.025207,2.520701
29015,56.669922,0.05224735,0.052247,5.224735
29016,56.671875,-0.00544061,-0.005441,-0.544061
29017,56.673828,0.01308923,0.013089,1.308923
29018,56.675781,0.06657525,0.066575,6.657525
29019,56.677734,0.00522780,0.005228,0.522780
29020,56.679688,-0.02958965,-0.029590,-2.958965
29021,56.681641,0.00120288,0.001203,0.120288
29022,56.683594,-0.01516066,-0.015161,-1.516066
29023,56.685547,-0.02117528,-0.021175,-2.117528
29024,56.687500,0.00859060,0.008591,0.859060
29025,56.689453,-0.00983352,-0.009834,-0.983352
29026,56.691406,-0.03117848,-0.031178,-3.117848
29027,56.693359,-0.05688323,-0.056883,-5.688323
29028,56.695312,-0.04111682,-0.041117,-4.111682
29029,56.697266,0.04812250,0.048122,4.812250
29030,56.699219,0.04182535,0.041825,4.182535
29031,56.701172,-0.00230774,-0.002308,-0.230774
29032,56.703125,-0.02602438,-0.026024,-2.602438
29033,56.705078,-0.06743594,-0.067436,-6.743594
29034,56.707031,-0.00524106,-0.005241,-0.524106
29035,56.708984,0.00262181,0.002622,0.262181
29036,56.710938,0.03530489,0.035305,3.530489
29037,56.712891,0.09430823,0.094308,9.430823
29038,56.714844,0.11008476,0.110085,11.008476
29039,56.716797,0.09741518,0.097415,9.741518
29040,56.718750,0.07487732,0.074877,7.487732
29041,56.720703,0.10990779,0.109908,10.990779
29042,56.722656,0.13168449,0.131684,13.168449
29043,56.724609,0.09990841,0.099908,9.990841
29044,56.726562,0.09751432,0.097514,9.751432
29045,56.728516,0.08036556,0.080366,8.036556
29046,56.730469,0.17499180,0.174992,17.499180
29047,56.732422,0.13682196,0.136822,13.682196
29048,56.734375,0.10102917,0.101029,10.102917
29049,56.736328,0.12022479,0.120225,12.022479
29050,56.738281,0.08962630,0.089626,8.962630
29051,56.740234,0.05811565,0.058116,5.811565
29052,56.742188,0.08948984,0.089490,8.948984
29053,56.744141,0.08830047,0.088300,8.830047
29054,56.746094,0.02717997,0.027180,2.717997
29055,56.748047,0.03036858,0.030369,3.036858
29056,56.750000,0.00895691,0.008957,0.895691
29057,56.751953,0.00532205,0.005322,0.532205
29058,56.753906,-0.00053224,-0.000532,-0.053224
29059,56.755859,-0.01145761,-0.011458,-1.145761
29060,56.757812,0.00559945,0.005599,0.559945
29061,56.759766,0.04774806,0.047748,4.774806
29062,56.761719,0.00505925,0.005059,0.505925
29063,56.763672,-0.00738035,-0.007380,-0.738035
29064,56.765625,0.00649730,0.006497,0.649730
29065,56.767578,0.03921286,0.039213,3.921286
29066,56.769531,0.03195659,0.031957,3.195659
29067,56.771484,0.06108256,0.061083,6.108256
29068,56.773438,0.09702528,0.097025,9.702528
29069,56.775391,0.10655375,0.106554,10.655375
29070,56.777344,0.06960691,0.069607,6.960691
29071,56.779297,0.06716048,0.067160,6.716048
29072,56.781250,0.11476680,0.114767,11.476680
29073,56.783203,0.13170751,0.131708,13.170751
29074,56.785156,0.15065815,0.150658,15.065815
29075,56.787109,0.12446747,0.124467,12.446747
29076,56.789062,0.06899509,0.068995,6.899509
29077,56.791016,0.10237906,0.102379,10.237906
29078,56.792969,0.09642633,0.096426,9.642633
29079,56.794922,0.08311357,0.083114,8.311357
29080,56.796875,0.08872235,0.088722,8.872235
29081,56.798828,0.07535411,0.075354,7.535411
29082,56.800781,0.04569088,0.045691,4.569088
29083,56.802734,0.00068292,0.000683,0.068292
29084,56.804688,-0.00108420,-0.001084,-0.108420
29085,56.806641,0.01103651,0.011037,1.103651
29086,56.808594,-0.01486191,-0.014862,-1.486191
29087,56.810547,0.04165495,0.041655,4.165495
29088,56.812500,0.04712686,0.047127,4.712686
29089,56.814453,0.02587140,0.025871,2.587140
29090,56.816406,0.05343759,0.053438,5.343759
29091,56.818359,0.05613606,0.056136,5.613606
29092,56.820312,0.04721890,0.047219,4.721890
29093,56.822266,0.07108300,0.071083,7.108300
29094,56.824219,0.01765259,0.017653,1.765259
29095,56.826172,-0.00826918,-0.008269,-0.826918
29096,56.828125,0.01600236,0.016002,1.600236
29097,56.830078,0.05019941,0.050199,5.019941
29098,56.832031,-0.02026147,-0.020261,-2.026147
29099,56.833984,-0.02799765,-0.027998,-2.799765
29100,56.835938,0.01788697,0.017887,1.788697
29101,56.837891,0.00432753,0.004328,0.432753
29102,56.839844,0.00475288,0.004753,0.475288
29103,56.841797,-0.01111665,-0.011117,-1.111665
29104,56.843750,0.05524217,0.055242,5.524217
29105,56.845703,0.03071295,0.030713,3.071295
29106,56.847656,0.06676498,0.066765,6.676498
29107,56.849609,0.08531460,0.085315,8.531460
29108,56.851562,0.08736435,0.087364,8.736435
29109,56.853516,0.10767613,0.107676,10.767613
29110,56.855469,0.06861285,0.068613,6.861285
29111,56.857422,0.04501576,0.045016,4.501576
29112,56.859375,0.04921160,0.049212,4.921160
29113,56.861328,0.01534035,0.015340,1.534035
29114,56.863281,0.03206976,0.032070,3.206976
29115,56.865234,0.04791409,0.047914,4.791409
29116,56.867188,0.01162861,0.011629,1.162861
29117,56.869141,0.01328926,0.013289,1.328926
29118,56.871094,0.01536233,0.015362,1.536233
29119,56.873047,-0.02316689,-0.023167,-2.316689
29120,56.875000,-0.02320694,-0.023207,-2.320694
29121,56.876953,-0.02543681,-0.025437,-2.543681
29122,56.878906,0.02956973,0.029570,2.956973
29123,56.880859,0.08278963,0.082790,8.278963
29124,56.882812,0.05290258,0.052903,5.290258
29125,56.884766,0.03711247,0.037112,3.711247
29126,56.886719,0.06475995,0.064760,6.475995
29127,56.888672,0.07905975,0.079060,7.905975
29128,56.890625,0.06496405,0.064964,6.496405
29129,56.892578,0.03293453,0.032935,3.293453
29130,56.894531,0.09397038,0.093970,9.397038
29131,56.896484,0.14733640,0.147336,14.733640
29132,56.898438,0.07734148,0.077341,7.734148
29133,56.900391,0.07962250,0.079622,7.962250
29134,56.902344,0.09191468,0.091915,9.191468
29135,56.904297,0.04845603,0.048456,4.845603
29136,56.906250,0.06865837,0.068658,6.865837
29137,56.908203,0.07667734,0.076677,7.667734
29138,56.910156,0.04256027,0.042560,4.256027
29139,56.912109,0.04747330,0.047473,4.747330
29140,56.914062,0.08257601,0.082576,8.257601
29141,56.916016,0.05764017,0.057640,5.764017
29142,56.917969,0.07030255,0.070303,7.030255
29143,56.919922,0.08971166,0.089712,8.971166
29144,56.921875,0.11277735,0.112777,11.277735
29145,56.923828,0.11146674,0.111467,11.146674
29146,56.925781,0.12207839,0.122078,12.207839
29147,56.927734,0.12183427,0.121834,12.183427
29148,56.929688,0.13761621,0.137616,13.761621
29149,56.931641,0.13060358,0.130604,13.060358
29150,56.933594,0.12556989,0.125570,12.556989
29151,56.935547,0.10957773,0.109578,10.957773
29152,56.937500,0.11907309,0.119073,11.907309
29153,56.939453,0.09668921,0.096689,9.668921
29154,56.941406,0.11335189,0.113352,11.335189
29155,56.943359,0.08991218,0.089912,8.991218
29156,56.945312,0.05437839,0.054378,5.437839
29157,56.947266,0.09107486,0.091075,9.107486
29158,56.949219,0.05986087,0.059861,5.986087
29159,56.951172,0.04162284,0.041623,4.162284
29160,56.953125,0.04511098,0.045111,4.511098
29161,56.955078,0.06888095,0.068881,6.888095
29162,56.957031,0.05876314,0.058763,5.876314
29163,56.958984,0.05952070,0.059521,5.952070
29164,56.960938,0.05173380,0.051734,5.173380
29165,56.962891,0.06560899,0.065609,6.560899
29166,56.964844,0.08704003,0.087040,8.704003
29167,56.966797,0.09571474,0.095715,9.571474
29168,56.968750,0.10246880,0.102469,10.246880
29169,56.970703,0.09375337,0.093753,9.375337
29170,56.972656,0.12941180,0.129412,12.941180
29171,56.974609,0.10961456,0.109615,10.961456
29172,56.976562,0.10899288,0.108993,10.899288
29173,56.978516,0.09518496,0.095185,9.518496
29174,56.980469,0.08886845,0.088868,8.886845
29175,56.982422,0.04912964,0.049130,4.912964
29176,56.984375,-0.01018873,-0.010189,-1.018873
29177,56.986328,0.04108155,0.041082,4.108155
29178,56.988281,0.07521826,0.075218,7.521826
29179,56.990234,0.11296690,0.112967,11.296690
29180,56.992188,0.11634171,0.116342,11.634171
29181,56.994141,0.10575894,0.105759,10.575894
29182,56.996094,0.09632845,0.096328,9.632845
29183,56.998047,0.10057697,0.100577,10.057697
29184,57.000000,0.13727499,0.137275,13.727499
29185,57.001953,0.14074400,0.140744,14.074400
29186,57.003906,0.17949843,0.179498,17.949843
29187,57.005859,0.16569946,0.165699,16.569946
29188,57.007812,0.16663079,0.166631,16.663079
29189,57.009766,0.16164476,0.161645,16.164476
29190,57.011719,0.13029209,0.130292,13.029209
29191,57.013672,0.13708634,0.137086,13.708634
29192,57.015625,0.08611200,0.086112,8.611200
29193,57.017578,0.16805872,0.168059,16.805872
29194,57.019531,0.14262640,0.142626,14.262640
29195,57.021484,0.11755713,0.117557,11.755713
29196,57.023438,0.12938975,0.129390,12.938975
29197,57.025391,0.08772964,0.087730,8.772964
29198,57.027344,0.09866957,0.098670,9.866957
29199,57.029297,0.09752527,0.097525,9.752527
29200,57.031250,0.03253336,0.032533,3.253336
29201,57.033203,-0.00380749,-0.003807,-0.380749
29202,57.035156,-0.00851020,-0.008510,-0.851020
29203,57.037109,0.01052061,0.010521,1.052061
29204,57.039062,0.01459929,0.014599,1.459929
29205,57.041016,0.06499182,0.064992,6.499182
29206,57.042969,0.09307243,0.093072,9.307243
29207,57.044922,0.10217547,0.102175,10.217547
29208,57.046875,0.09495567,0.094956,9.495567
29209,57.048828,0.08938308,0.089383,8.938308
29210,57.050781,0.09983382,0.099834,9.983382
29211,57.052734,0.04686490,0.046865,4.686490
29212,57.054688,0.04062737,0.040627,4.062737
29213,57.056641,0.06772272,0.067723,6.772272
29214,57.058594,0.10887537,0.108875,10.887537
29215,57.060547,0.13474847,0.134748,13.474847
29216,57.062500,0.13706502,0.137065,13.706502
29217,57.064453,0.13367439,0.133674,13.367439
29218,57.066406,0.13525380,0.135254,13.525380
29219,57.068359,0.18780385,0.187804,18.780385
29220,57.070312,0.16628114,0.166281,16.628114
29221,57.072266,0.15880080,0.158801,15.880080
29222,57.074219,0.17807259,0.178073,17.807259
29223,57.076172,0.20137135,0.201371,20.137135
29224,57.078125,0.17687560,0.176876,17.687560
29225,57.080078,0.17852680,0.178527,17.852680
29226,57.082031,0.19213512,0.192135,19.213512
29227,57.083984,0.15007986,0.150080,15.007986
29228,57.085938,0.15109255,0.151093,15.109255
29229,57.087891,0.18160513,0.181605,18.160513
29230,57.089844,0.21724032,0.217240,21.724032
29231,57.091797,0.19996604,0.199966,19.996604
29232,57.093750,0.15905876,0.159059,15.905876
29233,57.095703,0.14519235,0.145192,14.519235
29234,57.097656,0.13109895,0.131099,13.109895
29235,57.099609,0.14199202,0.141992,14.199202
29236,57.101562,0.17325898,0.173259,17.325898
29237,57.103516,0.16013879,0.160139,16.013879
29238,57.105469,0.22777754,0.227778,22.777754
29239,57.107422,0.17822147,0.178221,17.822147
29240,57.109375,0.20886861,0.208869,20.886861
29241,57.111328,0.19543274,0.195433,19.543274
29242,57.113281,0.17458691,0.174587,17.458691
29243,57.115234,0.16075034,0.160750,16.075034
29244,57.117188,0.15021289,0.150213,15.021289
29245,57.119141,0.15825852,0.158259,15.825852
29246,57.121094,0.11838861,0.118389,11.838861
29247,57.123047,0.08275910,0.082759,8.275910
29248,57.125000,0.07294785,0.072948,7.294785
29249,57.126953,0.13554851,0.135549,13.554851
29250,57.128906,0.08863702,0.088637,8.863702
29251,57.130859,0.06060013,0.060600,6.060013
29252,57.132812,0.05997884,0.059979,5.997884
29253,57.134766,0.10168024,0.101680,10.168024
29254,57.136719,0.12893449,0.128934,12.893449
29255,57.138672,0.09880336,0.098803,9.880336
29256,57.140625,0.09526271,0.095263,9.526271
29257,57.142578,0.14313014,0.143130,14.313014
29258,57.144531,0.16231715,0.162317,16.231715
29259,57.146484,0.13804459,0.138045,13.804459
29260,57.148438,0.10978701,0.109787,10.978701
29261,57.150391,0.09006497,0.090065,9.006497
29262,57.152344,0.06990792,0.069908,6.990792
29263,57.154297,0.04874442,0.048744,4.874442
29264,57.156250,0.05111058,0.051111,5.111058
29265,57.158203,0.08170580,0.081706,8.170580
29266,57.160156,0.07749150,0.077491,7.749150
29267,57.162109,0.05392844,0.053928,5.392844
29268,57.164062,0.05882289,0.058823,5.882289
29269,57.166016,0.12861579,0.128616,12.861579
29270,57.167969,0.11702977,0.117030,11.702977
29271,57.169922,0.17833670,0.178337,17.833670
29272,57.171875,0.19803184,0.198032,19.803184
29273,57.173828,0.19574970,0.195750,19.574970
29274,57.175781,0.18684287,0.186843,18.684287
29275,57.177734,0.19275123,0.192751,19.275123
29276,57.179688,0.13657340,0.136573,13.657340
29277,57.181641,0.09601345,0.096013,9.601345
29278,57.183594,0.08476578,0.084766,8.476578
29279,57.185547,0.14431200,0.144312,14.431200
29280,57.187500,0.19546087,0.195461,19.546087
29281,57.189453,0.17014076,0.170141,17.014076
29282,57.191406,0.20620824,0.206208,20.620824
29283,57.193359,0.21149623,0.211496,21.149623
29284,57.195312,0.16482760,0.164828,16.482760
29285,57.197266,0.18299908,0.182999,18.299908
29286,57.199219,0.19194780,0.191948,19.194780
29287,57.201172,0.21666220,0.216662,21.666220
29288,57.203125,0.19573595,0.195736,19.573595
29289,57.205078,0.18562222,0.185622,18.562222
29290,57.207031,0.22489709,0.224897,22.489709
29291,57.208984,0.18055832,0.180558,18.055832
29292,57.210938,0.21836121,0.218361,21.836121
29293,57.212891,0.19727305,0.197273,19.727305
29294,57.214844,0.16694713,0.166947,16.694713
29295,57.216797,0.20196441,0.201964,20.196441
29296,57.218750,0.21226291,0.212263,21.226291
29297,57.220703,0.21301559,0.213016,21.301559
29298,57.222656,0.19148012,0.191480,19.148012
29299,57.224609,0.19213492,0.192135,19.213492
29300,57.226562,0.16070664,0.160707,16.070664
29301,57.228516,0.16875185,0.168752,16.875185
29302,57.230469,0.20309507,0.203095,20.309507
29303,57.232422,0.19741372,0.197414,19.741372
29304,57.234375,0.17000059,0.170001,17.000059
29305,57.236328,0.21585154,0.215852,21.585154
29306,57.238281,0.16365938,0.163659,16.365938
29307,57.240234,0.16909490,0.169095,16.909490
29308,57.242188,0.20687707,0.206877,20.687707
29309,57.244141,0.21181541,0.211815,21.181541
29310,57.246094,0.21799054,0.217991,21.799054
29311,57.248047,0.23911736,0.239117,23.911736
29312,57.250000,0.25333007,0.253330,25.333007
29313,57.251953,0.18389905,0.183899,18.389905
29314,57.253906,0.16153079,0.161531,16.153079
29315,57.255859,0.19225415,0.192254,19.225415
29316,57.257812,0.20203575,0.202036,20.203575
29317,57.259766,0.20889432,0.208894,20.889432
29318,57.261719,0.20576438,0.205764,20.576438
29319,57.263672,0.18113801,0.181138,18.113801
29320,57.265625,0.23257159,0.232572,23.257159
29321,57.267578,0.20665943,0.206659,20.665943
29322,57.269531,0.17883842,0.178838,17.883842
29323,57.271484,0.14030026,0.140300,14.030026
29324,57.273438,0.17558974,0.175590,17.558974
29325,57.275391,0.17419736,0.174197,17.419736
29326,57.277344,0.20923382,0.209234,20.923382
29327,57.279297,0.22713656,0.227137,22.713656
29328,57.281250,0.27251675,0.272517,27.251675
29329,57.283203,0.29707006,0.297070,29.707006
29330,57.285156,0.24940817,0.249408,24.940817
29331,57.287109,0.21424236,0.214242,21.424236
29332,57.289062,0.23390532,0.233905,23.390532
29333,57.291016,0.25410033,0.254100,25.410033
29334,57.292969,0.23589480,0.235895,23.589480
29335,57.294922,0.21491450,0.214914,21.491450
29336,57.296875,0.18631833,0.186318,18.631833
29337,57.298828,0.21137968,0.211380,21.137968
29338,57.300781,0.22092397,0.220924,22.092397
29339,57.302734,0.25237348,0.252373,25.237348
29340,57.304688,0.26131960,0.261320,26.131960
29341,57.306641,0.26404586,0.264046,26.404586
29342,57.308594,0.30108539,0.301085,30.108539
29343,57.310547,0.28096446,0.280964,28.096446
29344,57.312500,0.24676672,0.246767,24.676672
29345,57.314453,0.28022165,0.280222,28.022165
29346,57.316406,0.27897169,0.278972,27.897169
29347,57.318359,0.25205108,0.252051,25.205108
29348,57.320312,0.23301081,0.233011,23.301081
29349,57.322266,0.22354229,0.223542,22.354229
29350,57.324219,0.20835447,0.208354,20.835447
29351,57.326172,0.22227965,0.222280,22.227965
29352,57.328125,0.20987084,0.209871,20.987084
29353,57.330078,0.19742516,0.197425,19.742516
29354,57.332031,0.18509143,0.185091,18.509143
29355,57.333984,0.21396643,0.213966,21.396643
29356,57.335938,0.16435201,0.164352,16.435201
29357,57.337891,0.18450171,0.184502,18.450171
29358,57.339844,0.19078792,0.190788,19.078792
29359,57.341797,0.17418042,0.174180,17.418042
29360,57.343750,0.21533583,0.215336,21.533583
29361,57.345703,0.24559210,0.245592,24.559210
29362,57.347656,0.24457154,0.244572,24.457154
29363,57.349609,0.24227309,0.242273,24.227309
29364,57.351562,0.25332399,0.253324,25.332399
29365,57.353516,0.25706077,0.257061,25.706077
29366,57.355469,0.26585026,0.265850,26.585026
29367,57.357422,0.22972623,0.229726,22.972623
29368,57.359375,0.18026599,0.180266,18.026599
29369,57.361328,0.14438378,0.144384,14.438378
29370,57.363281,0.15983808,0.159838,15.983808
29371,57.365234,0.17071737,0.170717,17.071737
29372,57.367188,0.10379758,0.103798,10.379758
29373,57.369141,0.11057623,0.110576,11.057623
29374,57.371094,0.10102523,0.101025,10.102523
29375,57.373047,0.07431972,0.074320,7.431972
29376,57.375000,0.14125045,0.141250,14.125045
29377,57.376953,0.13262512,0.132625,13.262512
29378,57.378906,0.12415072,0.124151,12.415072
29379,57.380859,0.11549038,0.115490,11.549038
29380,57.382812,0.15290859,0.152909,15.290859
29381,57.384766,0.19560355,0.195604,19.560355
29382,57.386719,0.19322783,0.193228,19.322783
29383,57.388672,0.16823400,0.168234,16.823400
29384,57.390625,0.20802439,0.208024,20.802439
29385,57.392578,0.16120690,0.161207,16.120690
29386,57.394531,0.10686805,0.106868,10.686805
29387,57.396484,0.12121243,0.121212,12.121243
29388,57.398438,0.14886034,0.148860,14.886034
29389,57.400391,0.11475685,0.114757,11.475685
29390,57.402344,0.08403055,0.084031,8.403055
29391,57.404297,0.09046053,0.090461,9.046053
29392,57.406250,0.09365548,0.093655,9.365548
29393,57.408203,0.04294622,0.042946,4.294622
29394,57.410156,0.00585936,0.005859,0.585936
29395,57.412109,0.02766089,0.027661,2.766089
29396,57.414062,0.01335428,0.013354,1.335428
29397,57.416016,0.04177635,0.041776,4.177635
29398,57.417969,0.07483401,0.074834,7.483401
29399,57.419922,0.03189920,0.031899,3.189920
29400,57.421875,0.08562483,0.085625,8.562483
29401,57.423828,0.17224184,0.172242,17.224184
29402,57.425781,0.13458319,0.134583,13.458319
29403,57.427734,0.17636507,0.176365,17.636507
29404,57.429688,0.11492624,0.114926,11.492624
29405,57.431641,0.14576780,0.145768,14.576780
29406,57.433594,0.14430442,0.144304,14.430442
29407,57.435547,0.16939760,0.169398,16.939760
29408,57.437500,0.14920681,0.149207,14.920681
29409,57.439453,0.11929375,0.119294,11.929375
29410,57.441406,0.15716057,0.157161,15.716057
29411,57.443359,0.16548283,0.165483,16.548283
29412,57.445312,0.10977577,0.109776,10.977577
29413,57.447266,0.15362670,0.153627,15.362670
29414,57.449219,0.15898318,0.158983,15.898318
29415,57.451172,0.14152294,0.141523,14.152294
29416,57.453125,0.16933233,0.169332,16.933233
29417,57.455078,0.15732478,0.157325,15.732478
29418,57.457031,0.20838978,0.208390,20.838978
29419,57.458984,0.16474610,0.164746,16.474610
29420,57.460938,0.16572167,0.165722,16.572167
29421,57.462891,0.19540091,0.195401,19.540091
29422,57.464844,0.24194488,0.241945,24.194488
29423,57.466797,0.20060271,0.200603,20.060271
29424,57.468750,0.19459711,0.194597,19.459711
29425,57.470703,0.21303700,0.213037,21.303700
29426,57.472656,0.20992443,0.209924,20.992443
29427,57.474609,0.25529729,0.255297,25.529729
29428,57.476562,0.23025888,0.230259,23.025888
29429,57.478516,0.18590932,0.185909,18.590932
29430,57.480469,0.22519809,0.225198,22.519809
29431,57.482422,0.22147186,0.221472,22.147186
29432,57.484375,0.22655106,0.226551,22.655106
29433,57.486328,0.18642608,0.186426,18.642608
29434,57.488281,0.19138197,0.191382,19.138197
29435,57.490234,0.16217786,0.162178,16.217786
29436,57.492188,0.19293561,0.192936,19.293561
29437,57.494141,0.13986557,0.139866,13.986557
29438,57.496094,0.16561086,0.165611,16.561086
29439,57.498047,0.23262339,0.232623,23.262339
29440,57.500000,0.26902297,0.269023,26.902297
29441,57.501953,0.27446215,0.274462,27.446215
29442,57.503906,0.28943958,0.289440,28.943958
29443,57.505859,0.26550583,0.265506,26.550583
29444,57.507812,0.24304427,0.243044,24.304427
29445,57.509766,0.24371566,0.243716,24.371566
29446,57.511719,0.25622109,0.256221,25.622109
29447,57.513672,0.24747731,0.247477,24.747731
29448,57.515625,0.25375093,0.253751,25.375093
29449,57.517578,0.26530510,0.265305,26.530510
29450,57.519531,0.25468581,0.254686,25.468581
29451,57.521484,0.26849219,0.268492,26.849219
29452,57.523438,0.29206187,0.292062,29.206187
29453,57.525391,0.30147541,0.301475,30.147541
29454,57.527344,0.26252408,0.262524,26.252408
29455,57.529297,0.25903860,0.259039,25.903860
29456,57.531250,0.26229584,0.262296,26.229584
29457,57.533203,0.28601197,0.286012,28.601197
29458,57.535156,0.24438343,0.244383,24.438343
29459,57.537109,0.21143659,0.211437,21.143659
29460,57.539062,0.18708898,0.187089,18.708898
29461,57.541016,0.20140342,0.201403,20.140342
29462,57.542969,0.20111406,0.201114,20.111406
29463,57.544922,0.21834302,0.218343,21.834302
29464,57.546875,0.22357127,0.223571,22.357127
29465,57.548828,0.19624116,0.196241,19.624116
29466,57.550781,0.17824229,0.178242,17.824229
29467,57.552734,0.18463122,0.184631,18.463122
29468,57.554688,0.16519620,0.165196,16.519620
29469,57.556641,0.15841772,0.158418,15.841772
29470,57.558594,0.17208654,0.172087,17.208654
29471,57.560547,0.19273016,0.192730,19.273016
29472,57.562500,0.17505536,0.175055,17.505536
29473,57.564453,0.21042254,0.210423,21.042254
29474,57.566406,0.21482078,0.214821,21.482078
29475,57.568359,0.17029502,0.170295,17.029502
29476,57.570312,0.19710619,0.197106,19.710619
29477,57.572266,0.16551253,0.165513,16.551253
29478,57.574219,0.19718684,0.197187,19.718684
29479,57.576172,0.21780623,0.217806,21.780623
29480,57.578125,0.25052196,0.250522,25.052196
29481,57.580078,0.29188723,0.291887,29.188723
29482,57.582031,0.20687258,0.206873,20.687258
29483,57.583984,0.18785972,0.187860,18.785972
29484,57.585938,0.17482879,0.174829,17.482879
29485,57.587891,0.19485086,0.194851,19.485086
29486,57.589844,0.19897540,0.198975,19.897540
29487,57.591797,0.17104170,0.171042,17.104170
29488,57.593750,0.14592526,0.145925,14.592526
29489,57.595703,0.12462949,0.124629,12.462949
29490,57.597656,0.14680692,0.146807,14.680692
29491,57.599609,0.18067354,0.180674,18.067354
29492,57.601562,0.16308545,0.163085,16.308545
29493,57.603516,0.14144258,0.141443,14.144258
29494,57.605469,0.11897185,0.118972,11.897185
29495,57.607422,0.11512160,0.115122,11.512160
29496,57.609375,0.14959487,0.149595,14.959487
29497,57.611328,0.15906011,0.159060,15.906011
29498,57.613281,0.12941953,0.129420,12.941953
29499,57.615234,0.12094589,0.120946,12.094589
29500,57.617188,0.17704013,0.177040,17.704013
29501,57.619141,0.17798507,0.177985,17.798507
29502,57.621094,0.20612202,0.206122,20.612202
29503,57.623047,0.21407214,0.214072,21.407214
29504,57.625000,0.23924151,0.239242,23.924151
29505,57.626953,0.22550620,0.225506,22.550620
29506,57.628906,0.20413764,0.204138,20.413764
29507,57.630859,0.18356735,0.183567,18.356735
29508,57.632812,0.20352212,0.203522,20.352212
29509,57.634766,0.19426219,0.194262,19.426219
29510,57.636719,0.17901028,0.179010,17.901028
29511,57.638672,0.22283589,0.222836,22.283589
29512,57.640625,0.19297629,0.192976,19.297629
29513,57.642578,0.19530266,0.195303,19.530266
29514,57.644531,0.15233354,0.152334,15.233354
29515,57.646484,0.18352215,0.183522,18.352215
29516,57.648438,0.19260073,0.192601,19.260073
29517,57.650391,0.23703331,0.237033,23.703331
29518,57.652344,0.20539266,0.205393,20.539266
29519,57.654297,0.17732347,0.177323,17.732347
29520,57.656250,0.19934855,0.199349,19.934855
29521,57.658203,0.21488603,0.214886,21.488603
29522,57.660156,0.16039472,0.160395,16.039472
29523,57.662109,0.18987067,0.189871,18.987067
29524,57.664062,0.18711738,0.187117,18.711738
29525,57.666016,0.20161825,0.201618,20.161825
